report_date_as_yyyy_mm_dd,market_and_exchange_names,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,open_interest_all,date,spec_net,comm_net
2018-01-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79866,42654,68356,118499,196511,2018-01-16,37212,-50143
2018-01-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76193,47112,72086,113583,199985,2018-01-23,29081,-41497
2018-01-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72145,39723,68278,115569,198358,2018-01-30,32422,-47291
2018-02-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63729,47189,75255,105896,205470,2018-02-06,16540,-30641
2018-02-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64816,56105,80026,101974,194056,2018-02-13,8711,-21948
2018-02-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63200,57880,86061,105506,203629,2018-02-20,5320,-19445
2018-02-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63023,64531,82138,96601,193343,2018-02-27,-1508,-14463
2018-03-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68686,62500,74760,96570,196590,2018-03-06,6186,-21810
2018-03-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66707,63760,75362,94635,200094,2018-03-13,2947,-19273
2018-03-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63813,76329,84080,87789,216042,2018-03-20,-12516,-3709
2018-03-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,60786,74443,82087,89439,219518,2018-03-27,-13657,-7352
2018-04-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65969,82934,86416,89053,232682,2018-04-03,-16965,-2637
2018-04-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65033,79866,83340,87918,227175,2018-04-10,-14833,-4578
2018-04-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66609,66696,76300,93255,214297,2018-04-17,-87,-16955
2018-04-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67802,55835,75386,106951,201707,2018-04-24,11967,-31565
2018-05-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68528,75724,78011,89989,194685,2018-05-01,-7196,-11978
2018-05-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72713,72834,77127,94204,195865,2018-05-08,-121,-17077
2018-05-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72663,72005,78406,96472,198065,2018-05-15,658,-18066
2018-05-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78007,62782,76516,107939,198248,2018-05-22,15225,-31423
2018-05-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83066,65613,77447,112744,207610,2018-05-29,17453,-35297
2018-06-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85070,65636,75763,113310,211605,2018-06-05,19434,-37547
2018-06-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,101133,51403,70970,138352,230163,2018-06-12,49730,-67382
2018-06-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,95323,54421,71799,130340,218814,2018-06-19,40902,-58541
2018-06-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,93565,59344,73397,122428,218492,2018-06-26,34221,-49031
2018-07-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,92678,67996,72877,111432,205622,2018-07-03,24682,-38555
2018-07-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90598,66899,72068,110668,207701,2018-07-10,23699,-38600
2018-07-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,87176,78294,74948,100013,212527,2018-07-17,8882,-25065
2018-07-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,88025,84487,76088,96113,214596,2018-07-24,3538,-20025
2018-07-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89616,83752,77534,101683,226512,2018-07-31,5864,-24149
2018-08-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,93016,88675,79490,101608,235440,2018-08-07,4341,-22118
2018-08-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,93346,96182,84657,97033,240038,2018-08-14,-2836,-12376
2018-08-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,91428,98586,91362,98780,244196,2018-08-21,-7158,-7418
2018-08-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86540,103138,87538,86121,227329,2018-08-28,-16598,1417
2018-09-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83061,112035,81421,66808,212391,2018-09-04,-28974,14613
2018-09-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,81095,108498,78140,65766,208969,2018-09-11,-27403,12374
2018-09-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80024,105540,77147,68313,205469,2018-09-18,-25516,8834
2018-09-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79198,102453,76039,70653,204508,2018-09-25,-23255,5386
2018-10-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75937,93435,76734,77746,200173,2018-10-02,-17498,-1012
2018-10-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72135,94385,78165,74610,199853,2018-10-09,-22250,3555
2018-10-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72203,87030,77622,82446,199398,2018-10-16,-14827,-4824
2018-10-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75016,80195,76579,89841,199746,2018-10-23,-5179,-13262
2018-10-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76053,84523,82398,92158,208976,2018-10-30,-8470,-9760
2018-11-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,73117,75587,78778,98069,213566,2018-11-06,-2470,-19291
2018-11-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74618,91763,82163,87110,224346,2018-11-13,-17145,-4947
2018-11-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71646,82374,83855,90749,223049,2018-11-20,-10728,-6894
2018-11-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67813,78779,80490,89331,199783,2018-11-27,-10966,-8841
2018-12-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,69314,69949,67785,83203,179909,2018-12-04,-635,-15418
2018-12-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71136,59880,64282,92161,174071,2018-12-11,11256,-27879
2018-12-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74023,54192,61045,96521,172860,2018-12-18,19831,-35476
2018-12-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77314,51764,59612,99481,173685,2018-12-24,25550,-39869
2018-12-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83022,38063,56481,114335,176159,2018-12-31,44959,-57854
2019-01-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86786,32763,60851,129642,186506,2019-01-08,54023,-68791
2019-01-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85959,33784,63464,135154,191922,2019-01-15,52175,-71690
2019-01-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83303,35147,64325,129257,188674,2019-01-22,48156,-64932
2019-01-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86074,31791,65398,137860,194895,2019-01-29,54283,-72462
2019-02-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89868,32773,68031,146235,207101,2019-02-05,57095,-78204
2019-02-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89722,36519,79633,155127,217925,2019-02-12,53203,-75494
2019-02-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89135,38866,80913,154787,220822,2019-02-19,50269,-73874
2019-02-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90971,32658,72192,150361,206447,2019-02-26,58313,-78169
2019-03-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76954,44433,70314,122555,190024,2019-03-05,32521,-52241
2019-03-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76183,49101,69170,115431,189768,2019-03-12,27082,-46261
2019-03-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75196,51886,70131,113831,189124,2019-03-19,23310,-43700
2019-03-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76541,49864,70719,117435,192676,2019-03-26,26677,-46716
2019-04-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78993,62210,72376,106734,199592,2019-04-02,16783,-34358
2019-04-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76410,59992,78785,116547,208784,2019-04-09,16418,-37762
2019-04-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76033,70148,94236,117908,224783,2019-04-16,5885,-23672
2019-04-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75889,75999,90400,110392,219113,2019-04-23,-110,-19992
2019-04-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77120,74984,75855,97215,196610,2019-04-30,2136,-21360
2019-05-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77346,78303,77749,94408,199467,2019-05-07,-957,-16659
2019-05-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77542,79751,79189,91967,203788,2019-05-14,-2209,-12778
2019-05-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75482,90144,83301,88484,210356,2019-05-21,-14662,-5183
2019-05-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,73663,96072,87083,85968,217605,2019-05-28,-22409,1115
2019-06-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76653,85096,82484,94773,216145,2019-06-04,-8443,-12289
2019-06-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85225,82565,85922,111113,226513,2019-06-11,2660,-25191
2019-06-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,93275,78759,90242,124729,239466,2019-06-18,14516,-34487
2019-06-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97573,67008,80049,133601,229007,2019-06-25,30565,-53552
2019-07-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,99739,69284,75576,127639,221224,2019-07-02,30455,-52063
2019-07-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96080,70929,75714,120991,218493,2019-07-09,25151,-45277
2019-07-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,100449,63024,75284,134641,229465,2019-07-16,37425,-59357
2019-07-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,110129,55368,71168,147306,234735,2019-07-23,54761,-76138
2019-07-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,111282,46985,73649,157565,239059,2019-07-30,64297,-83916
2019-08-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,106034,56202,77974,153240,239290,2019-08-06,49832,-75266
2019-08-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97520,58251,85877,151110,233839,2019-08-13,39269,-65233
2019-08-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,95987,49273,84338,155201,238086,2019-08-20,46714,-70863
2019-08-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,103488,43636,79050,160731,239970,2019-08-27,59852,-81681
2019-09-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,104977,42852,73728,158406,225688,2019-09-03,62125,-84678
2019-09-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,100413,40182,71511,156279,217433,2019-09-10,60231,-84768
2019-09-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94625,38647,73993,151540,212514,2019-09-17,55978,-77547
2019-09-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,94002,43273,74207,149986,215217,2019-09-24,50729,-75779
2019-10-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89967,40152,73357,147138,212266,2019-10-01,49815,-73781
2019-10-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90092,39338,73677,150583,213968,2019-10-08,50754,-76906
2019-10-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85088,41099,74855,145342,210916,2019-10-15,43989,-70487
2019-10-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89747,43004,75366,147389,214529,2019-10-22,46743,-72023
2019-10-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,95368,41690,74038,142083,221384,2019-10-29,53678,-68045
2019-11-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97174,49177,75937,150919,227509,2019-11-05,47997,-74982
2019-11-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89327,51963,81555,143447,222122,2019-11-12,37364,-61892
2019-11-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89898,45182,78576,145125,221707,2019-11-19,44716,-66549
2019-11-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90895,38385,69422,143295,209603,2019-11-26,52510,-73873
2019-12-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,89241,39014,66399,140698,205807,2019-12-03,50227,-74299
2019-12-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85617,44875,67583,130730,202258,2019-12-10,40742,-63147
2019-12-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,88215,42434,67638,138596,206302,2019-12-17,45781,-70958
2019-12-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,101030,38608,68772,154099,223046,2019-12-24,62422,-85327
2019-12-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,106310,36582,64730,161382,229680,2019-12-31,69728,-96652
2020-01-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,109224,41971,66666,157840,234324,2020-01-07,67253,-91174
2020-01-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,110762,43389,64104,156461,234639,2020-01-14,67373,-92357
2020-01-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,109144,40269,63830,158058,233858,2020-01-21,68875,-94228
2020-01-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,105637,42220,65248,154419,231933,2020-01-28,63417,-89171
2020-02-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,97078,29275,66390,157746,224936,2020-02-04,67803,-91356
2020-02-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,96395,28758,68930,161387,221858,2020-02-11,67637,-92457
2020-02-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,107940,30063,69992,170773,238077,2020-02-18,77877,-100781
2020-02-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,107490,32697,70697,170057,238970,2020-02-25,74793,-99360
2020-03-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,82570,34267,69143,137587,196909,2020-03-03,48303,-68444
2020-03-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75117,30170,71377,131713,187060,2020-03-10,44947,-60336
2020-03-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61215,19247,66031,120678,166682,2020-03-17,41968,-54647
2020-03-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,53077,19390,64915,109595,150700,2020-03-24,33687,-44680
2020-03-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,47050,16172,64811,106111,139256,2020-03-31,30878,-41300
2020-04-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,46471,16754,63121,106108,138974,2020-04-07,29717,-42987
2020-04-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,48003,17449,64266,107722,143477,2020-04-14,30554,-43456
2020-04-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,46688,18180,63216,102551,139607,2020-04-21,28508,-39335
2020-04-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,45020,19515,62881,99738,138349,2020-04-28,25505,-36857
2020-05-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44052,21137,60917,94865,132573,2020-05-05,22915,-33948
2020-05-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,44757,18984,59195,99876,135987,2020-05-12,25773,-40681
2020-05-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,54391,23463,64331,109220,151890,2020-05-19,30928,-44889
2020-05-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,61525,24336,63923,114515,158185,2020-05-26,37189,-50592
2020-06-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64997,27773,67850,121797,169670,2020-06-02,37224,-53947
2020-06-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65660,32295,69696,119867,175240,2020-06-09,33365,-50171
2020-06-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66664,30042,70308,119338,174386,2020-06-16,36622,-49030
2020-06-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71859,33936,69758,120595,183444,2020-06-23,37923,-50837
2020-06-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78746,41145,56406,106680,169418,2020-06-30,37601,-50274
2020-07-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80741,42916,52444,105086,169513,2020-07-07,37825,-52642
2020-07-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,85679,41810,52696,112891,178367,2020-07-14,43869,-60195
2020-07-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90010,43255,54095,116064,185745,2020-07-21,46755,-61969
2020-07-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74401,47093,60398,107882,184020,2020-07-28,27308,-47484
2020-08-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75498,45609,64304,115474,205527,2020-08-04,29889,-51170
2020-08-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67428,43860,67658,113318,198069,2020-08-11,23568,-45660
2020-08-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71283,44727,69141,113269,194897,2020-08-18,26556,-44128
2020-08-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74311,42974,61444,109226,187631,2020-08-25,31337,-47782
2020-09-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76346,42874,55051,106835,166449,2020-09-01,33472,-51784
2020-09-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,73019,39539,53676,102795,158991,2020-09-08,33480,-49119
2020-09-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77004,38655,51418,107425,162397,2020-09-15,38349,-56007
2020-09-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75009,36062,50232,103466,157908,2020-09-22,38947,-53234
2020-09-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74631,33901,51503,104702,157308,2020-09-29,40730,-53199
2020-10-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75358,34101,49407,105603,155484,2020-10-06,41257,-56196
2020-10-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76920,36132,49700,106648,158203,2020-10-13,40788,-56948
2020-10-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76946,32220,49016,108516,157845,2020-10-20,44726,-59500
2020-10-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76652,32021,50389,109475,160550,2020-10-27,44631,-59086
2020-11-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72516,27175,47860,107191,153267,2020-11-03,45341,-59331
2020-11-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,72544,26716,49658,109200,155011,2020-11-10,45828,-59542
2020-11-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75632,30018,49095,110771,160972,2020-11-17,45614,-61676
2020-11-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74771,29091,49577,109737,162092,2020-11-24,45680,-60160
2020-12-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,77023,29131,45567,107452,152372,2020-12-01,47892,-61885
2020-12-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,79310,30934,41771,108693,154821,2020-12-08,48376,-66922
2020-12-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80689,31177,41702,110692,158268,2020-12-15,49512,-68990
2020-12-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90473,33184,42591,119749,171398,2020-12-21,57289,-77158
2020-12-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,88868,34089,42244,118070,170057,2020-12-29,54779,-75826
2021-01-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,90777,35226,42825,120339,176005,2021-01-05,55551,-77514
2021-01-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,87905,35113,42147,112133,170033,2021-01-12,52792,-69986
2021-01-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84009,32007,41109,111425,166896,2021-01-19,52002,-70316
2021-01-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84444,29984,41135,114547,167880,2021-01-26,54460,-73412
2021-02-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80634,29225,45782,119636,179786,2021-02-02,51409,-73854
2021-02-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,80133,30590,48818,121638,179288,2021-02-09,49543,-72820
2021-02-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,81648,31824,50829,122217,183544,2021-02-16,49824,-71388
2021-02-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78710,31067,46268,116710,172392,2021-02-23,47643,-70442
2021-03-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74925,35309,45896,105096,158349,2021-03-02,39616,-59200
2021-03-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71445,35296,47998,103166,155425,2021-03-09,36149,-55168
2021-03-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70658,37049,50087,102864,159092,2021-03-16,33609,-52777
2021-03-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70257,39178,51442,101044,160437,2021-03-23,31079,-49602
2021-03-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66502,37532,52310,97471,154987,2021-03-30,28970,-45161
2021-04-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,67245,34930,49415,100000,154593,2021-04-06,32315,-50585
2021-04-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,69429,33005,51505,107007,164066,2021-04-13,36424,-55502
2021-04-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,75167,33486,53628,114745,169420,2021-04-20,41681,-61117
2021-04-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76380,33539,54556,118308,172470,2021-04-27,42841,-63752
2021-05-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,78858,30991,49532,118077,167073,2021-05-04,47867,-68545
2021-05-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86397,33554,50873,124148,178250,2021-05-11,52843,-73275
2021-05-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86640,35659,50722,125083,181606,2021-05-18,50981,-74361
2021-05-25T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,86013,35531,51487,123761,180830,2021-05-25,50482,-72274
2021-06-01T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,84400,36883,52300,123782,182312,2021-06-01,47517,-71482
2021-06-08T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,83378,33572,54818,124931,184841,2021-06-08,49806,-70113
2021-06-15T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,88591,36527,61399,132403,194268,2021-06-15,52064,-71004
2021-06-22T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,73841,33970,59243,116925,175703,2021-06-22,39871,-57682
2021-06-29T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,71855,30378,48274,105382,157119,2021-06-29,41477,-57108
2021-07-06T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,76790,32302,43915,107012,157216,2021-07-06,44488,-63097
2021-07-13T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,74247,30558,43326,104194,154699,2021-07-13,43689,-60868
2021-07-20T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,70286,32811,43900,96442,151763,2021-07-20,37475,-52542
2021-07-27T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66733,35516,45816,92725,150814,2021-07-27,31217,-46909
2021-08-03T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66192,30053,42659,94828,146196,2021-08-03,36139,-52169
2021-08-10T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64379,39905,51825,91673,154491,2021-08-10,24474,-39848
2021-08-17T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63390,42170,55831,91321,153825,2021-08-17,21220,-35490
2021-08-24T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63311,41450,50674,86800,149847,2021-08-24,21861,-36126
2021-08-31T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62935,40604,45248,83215,140937,2021-08-31,22331,-37967
2021-09-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63879,35323,42561,85813,139187,2021-09-07,28556,-43252
2021-09-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64827,38151,42909,83065,140540,2021-09-14,26676,-40156
2021-09-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66708,51073,45282,73337,145537,2021-09-21,15635,-28055
2021-09-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64490,47785,44202,72850,142163,2021-09-28,16705,-28648
2021-10-05T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63957,47578,43573,71351,139763,2021-10-05,16379,-27778
2021-10-12T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63488,45501,43055,73347,139403,2021-10-12,17987,-30292
2021-10-19T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66572,36216,40556,85136,143664,2021-10-19,30356,-44580
2021-10-26T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66677,29145,39289,90793,141581,2021-10-26,37532,-51504
2021-11-02T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,64502,31387,41473,90333,141394,2021-11-02,33115,-48860
2021-11-09T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65013,28098,43811,97480,144370,2021-11-09,36915,-53669
2021-11-16T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,73944,28319,40998,107146,152404,2021-11-16,45625,-66148
2021-11-23T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,68478,28373,41120,98118,149642,2021-11-23,40105,-56998
2021-11-30T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62678,24244,40107,92116,138003,2021-11-30,38434,-52009
2021-12-07T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62930,33097,39369,82517,136572,2021-12-07,29833,-43148
2021-12-14T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63669,41685,43477,79332,142384,2021-12-14,21984,-35855
2021-12-21T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,62070,41144,42742,79141,141119,2021-12-21,20926,-36399
2021-12-28T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,63873,37415,41386,83314,141246,2021-12-28,26458,-41928
2022-01-04T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65108,34189,39892,83865,139521,2022-01-04,30919,-43973
2022-01-11T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,66193,38645,46451,83811,144442,2022-01-11,27548,-37360
2022-01-18T00:00:00.000,SILVER - COMMODITY EXCHANGE INC.,65985,36285,50331,91871,148737,2022-01-18,29700,-41540
